# ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#           t                bm_masse_c       bm_masse_actuelle   latency_alumina_mass  dissolving_alumina_mass  bath_thermal_energy_shift    mean_temperature   variance_temperature  variance_concentration_pct  variance_concentration  average_concentration_pct  average_concentration 
# ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    3.400000000000e+01   2.311871793416e+02   2.316608776897e+02    0.000000000000e+00     4.736983480279e-01        1.766856790875e+06      1.223078466583e+03    3.335877693056e-01       1.458514590156e-03        7.794812955770e-01       2.981888619333e+00       6.440388058756e+01  
    3.500000000000e+01   2.312043196955e+02   2.316075968688e+02    0.000000000000e+00     4.032771733265e-01        1.813744495326e+06      1.223080548878e+03    3.487183622321e-01       1.927718130022e-03        1.024425574590e+00       2.982116660765e+00       6.440865552925e+01  
    3.600000000000e+01   2.312097052545e+02   2.315543160480e+02    0.000000000000e+00     3.446107934877e-01        1.866862238973e+06      1.223082907851e+03    3.603031754034e-01       2.354755555719e-03        1.242156293747e+00       2.982193931968e+00       6.441015583259e+01  
    3.700000000000e+01   2.312058651764e+02   2.315010352271e+02    0.000000000000e+00     2.951700507106e-01        1.924869570254e+06      1.223085483972e+03    3.690784895835e-01       2.724687073846e-03        1.426995115611e+00       2.982152802514e+00       6.440908606770e+01  
    3.800000000000e+01   2.311945875332e+02   2.314477544063e+02    0.000000000000e+00     2.531668730642e-01        1.986818812289e+06      1.223088235155e+03    3.755911410162e-01       3.035983246198e-03        1.579637874892e+00       2.982016159842e+00       6.440594435376e+01  
    3.900000000000e+01   2.311771912622e+02   2.313944735854e+02    0.000000000000e+00     2.172823231898e-01        2.052010924890e+06      1.223091130354e+03    3.802589624984e-01       3.292626414544e-03        1.703156746759e+00       2.981800893443e+00       6.440109811893e+01  
    4.000000000000e+01   2.311546840600e+02   2.313411927646e+02    0.000000000000e+00     1.865087045744e-01        2.119911831857e+06      1.223094145851e+03    3.834088847416e-01       3.500590826218e-03        1.801309163286e+00       2.981519914955e+00       6.439482808628e+01  
    4.100000000000e+01   2.311278587560e+02   2.312879119437e+02    0.000000000000e+00     1.600531877328e-01        2.190101332892e+06      1.223097262986e+03    3.853018192514e-01       3.666253300302e-03        1.877821872028e+00       2.981183388032e+00       6.438735512138e+01  
    4.200000000000e+01   2.310973544797e+02   2.312346311229e+02    0.000000000000e+00     1.372766432272e-01        2.262240689688e+06      1.223100466714e+03    3.861493796698e-01       3.795694004114e-03        1.936104351458e+00       2.980799510943e+00       6.437885727225e+01  
    4.300000000000e+01   2.310636967812e+02   2.311813503021e+02    0.000000000000e+00     1.176535208426e-01        2.336051359077e+06      1.223103744666e+03    3.861254188802e-01       3.894416207258e-03        1.979155640156e+00       2.980375029587e+00       6.436948094612e+01  
    4.400000000000e+01   2.310273247318e+02   2.311280694812e+02    0.000000000000e+00     1.007447494221e-01        2.411300635180e+06      1.223107086506e+03    3.853741958357e-01       3.967265561765e-03        2.009557975334e+00       2.979915583931e+00       6.435934845895e+01  
    4.500000000000e+01   2.309886097391e+02   2.310747886604e+02    0.000000000000e+00     8.617892122850e-02        2.487791670731e+06      1.223110483493e+03    3.840163055412e-01       4.018440891738e-03        2.029507487089e+00       2.979425947117e+00       6.434856327712e+01  
    4.600000000000e+01   2.309478689660e+02   2.310215078395e+02    0.000000000000e+00     7.363887351964e-02        2.565356369339e+06      1.223113928162e+03    3.821530949997e-01       4.051546726162e-03        2.040858331304e+00       2.978910197509e+00       6.433721375552e+01  
    4.700000000000e+01   2.309053751586e+02   2.309682270187e+02    0.000000000000e+00     6.285186005534e-02        2.643850177284e+06      1.223117414093e+03    3.798700340669e-01       4.069659241505e-03        2.045169121903e+00       2.978371844015e+00       6.432537587548e+01  
    4.800000000000e+01   2.308613640411e+02   2.320015387603e+02    1.086592562445e+00     5.358215675556e-02        1.614823744093e+06      1.223071714754e+03    9.985184916578e-01       4.075394254723e-03        2.043746616358e+00       2.977813920804e+00       6.431311530477e+01  
    4.900000000000e+01   2.309918209801e+02   2.319482579394e+02    0.000000000000e+00     9.564369593427e-01        1.601653656704e+06      1.223071129867e+03    1.072475755230e+00       4.768418962311e-03        2.474871552357e+00       2.979291576568e+00       6.434945786124e+01  
    5.000000000000e+01   2.310812331758e+02   2.318949771186e+02    0.000000000000e+00     8.137439427908e-01        1.610237283357e+06      1.223071511068e+03    1.125861140514e+00       5.937965373880e-03        3.118623107727e+00       2.980443277782e+00       6.437436621642e+01  
    5.100000000000e+01   2.311433236431e+02   2.318416962978e+02    0.000000000000e+00     6.983726546642e-01        1.633301425465e+06      1.223072535353e+03    1.165275785119e+00       7.141978906739e-03        3.757920706256e+00       2.981246322545e+00       6.439166331331e+01  
    5.200000000000e+01   2.311856235508e+02   2.317884154769e+02    0.000000000000e+00     6.027919261383e-01        1.666854563073e+06      1.223074025457e+03    1.194482325563e+00       8.240869536071e-03        4.326807513123e+00       2.981796585841e+00       6.440344717698e+01  
    5.300000000000e+01   2.312128417671e+02   2.317351346561e+02    0.000000000000e+00     5.222928889451e-01        1.708400998494e+06      1.223075870545e+03    1.215923926012e+00       9.193886205875e-03        4.809736187987e+00       2.982154032826e+00       6.441102959898e+01  
    5.400000000000e+01   2.312281462087e+02   2.316818538352e+02    0.000000000000e+00     4.537076265261e-01        1.756261734320e+06      1.223077996053e+03    1.231285392606e+00       9.997910981606e-03        5.209145958270e+00       2.982359013321e+00       6.441529309418e+01  
    5.500000000000e+01   2.312337846537e+02   2.316285730144e+02    0.000000000000e+00     3.947883606656e-01        1.809245449631e+06      1.223080349074e+03    1.241778291479e+00       1.066386116323e-02        5.533501027208e+00       2.982440172423e+00       6.441686384625e+01  
    5.600000000000e+01   2.312314206222e+02   2.315752921936e+02    0.000000000000e+00     3.438715713760e-01        1.866470474543e+06      1.223082890453e+03    1.248303647561e+00       1.120708879271e-02        5.792665803917e+00       2.982418721950e+00       6.441620527683e+01  
    5.700000000000e+01   2.312223283859e+02   2.315220113727e+02    0.000000000000e+00     2.996829868348e-01        1.927261449336e+06      1.223085590196e+03    1.251550780137e+00       1.164342506383e-02        5.996125142366e+00       2.982310926495e+00       6.441367237123e+01  
    5.800000000000e+01   2.312075122884e+02   2.314687305519e+02    0.000000000000e+00     2.612182634922e-01        1.991086069980e+06      1.223088424665e+03    1.252060011190e+00       1.198760683872e-02        6.152362230537e+00       2.982129618220e+00       6.440954491841e+01  
    5.900000000000e+01   2.311877828739e+02   2.314154497310e+02    0.000000000000e+00     2.276668571217e-01        2.057514749877e+06      1.223091374780e+03    1.250263835684e+00       1.225274781661e-02        6.268716902422e+00       2.981885161424e+00       6.440404871894e+01  
    6.000000000000e+01   2.311638071878e+02   2.313621689102e+02    0.000000000000e+00     1.983617223746e-01        2.126193953500e+06      1.223094424842e+03    1.246514736657e+00       1.245026750071e-02        6.351438696818e+00       2.981586093599e+00       6.439736959759e+01  
    6.100000000000e+01   2.311361430344e+02   2.313088880893e+02    0.000000000000e+00     1.727450549056e-01        2.196828044273e+06      1.223097561721e+03    1.241104452337e+00       1.259001028962e-02        6.405810363415e+00       2.981239562370e+00       6.438966294692e+01  
    6.200000000000e+01   2.311052629523e+02   2.312556072685e+02    0.000000000000e+00     1.503443161961e-01        2.269166576963e+06      1.223100774295e+03    1.234277624528e+00       1.268042710625e-02        6.436287294160e+00       2.980851627406e+00       6.438106040621e+01  
    6.300000000000e+01   2.310715714205e+02   2.312023264476e+02    0.000000000000e+00     1.307550271496e-01        2.342995178214e+06      1.223104053042e+03    1.226241668076e+00       1.272876748983e-02        6.446629774132e+00       2.980427479209e+00       6.437167465482e+01  
    6.400000000000e+01   2.310354175053e+02   2.321269789330e+02    9.779333062002e-01     1.136281215242e-01        1.420636869417e+06      1.223063090863e+03    1.807547568339e+00       1.274126129960e-02        6.440019358891e+00       2.979971601040e+00       6.436160293525e+01  
    6.500000000000e+01   2.311497638740e+02   2.320736981122e+02    0.000000000000e+00     9.239342381978e-01        1.416005384228e+06      1.223062885178e+03    1.850810851892e+00       1.372812023824e-02        6.996653541231e+00       2.981259405553e+00       6.439345742604e+01  
    6.600000000000e+01   2.312322655965e+02   2.320204172913e+02    0.000000000000e+00     7.881516948958e-01        1.428251562526e+06      1.223063429034e+03    1.881062350367e+00       1.481261694470e-02        7.550397774169e+00       2.982327573835e+00       6.441644066887e+01  
    6.700000000000e+01   2.312914851705e+02   2.319671364705e+02    0.000000000000e+00     6.756513000389e-01        1.452837278909e+06      1.223064520892e+03    1.901605023006e+00       1.578259236289e-02        8.037444091704e+00       2.983097441213e+00       6.443293799534e+01  
    6.800000000000e+01   2.313327984540e+02   2.319138556497e+02    0.000000000000e+00     5.810571956835e-01        1.486913328725e+06      1.223066034219e+03    1.914608695152e+00       1.660255725837e-02        8.442007539505e+00       2.983637743553e+00       6.444444700629e+01  
    6.900000000000e+01   2.313598709608e+02   2.318605748288e+02    0.000000000000e+00     5.007038680691e-01        1.528536988583e+06      1.223067882737e+03    1.921615697235e+00       1.727109409033e-02        8.765780464075e+00       2.983995358780e+00       6.445198883667e+01  
    7.000000000000e+01   2.313753348935e+02   2.318072940080e+02    0.000000000000e+00     4.319591144787e-01        1.576313194296e+06      1.223070004491e+03    1.923769273394e+00       1.779985964447e-02        9.016555002470e+00       2.984203957971e+00       6.445629676275e+01  
    7.100000000000e+01   2.313811589534e+02   2.317540131872e+02    0.000000000000e+00     3.728542337402e-01        1.629198533060e+06      1.223072353143e+03    1.921944037109e+00       1.820474893073e-02        9.203720734622e+00       2.984288735232e+00       6.445791922321e+01  
    7.200000000000e+01   2.313788657933e+02   2.317007323663e+02    0.000000000000e+00     3.218665730016e-01        1.686385998181e+06      1.223074892853e+03    1.916826510621e+00       1.850215081785e-02        9.336484198170e+00       2.984269188526e+00       6.445728039709e+01  
    7.300000000000e+01   2.313696662766e+02   2.316474515455e+02    0.000000000000e+00     2.777852688647e-01        1.747233833208e+06      1.223077595122e+03    1.908967102284e+00       1.870741534590e-02        9.423211133141e+00       2.984160832047e+00       6.445471760543e+01  
    7.400000000000e+01   2.313545456078e+02   2.315941707246e+02    0.000000000000e+00     2.396251167706e-01        1.811219877289e+06      1.223080436759e+03    1.898814807723e+00       1.883430755460e-02        9.471241697126e+00       2.983976296460e+00       6.445050530547e+01  
    7.500000000000e+01   2.313343204125e+02   2.315408899038e+02    0.000000000000e+00     2.065694913137e-01        1.877911322606e+06      1.223083398544e+03    1.886741066911e+00       1.889490099195e-02        9.486903120156e+00       2.983726058455e+00       6.444487099188e+01  
    7.600000000000e+01   2.313096776808e+02   2.314876090829e+02    0.000000000000e+00     1.779314020914e-01        1.946944060553e+06      1.223086464306e+03    1.873056614255e+00       1.889966036502e-02        9.475599221090e+00       2.983418937267e+00       6.443800604570e+01  
    7.700000000000e+01   2.312812020737e+02   2.314343282621e+02    0.000000000000e+00     1.531261884281e-01        2.018008222523e+06      1.223089620285e+03    1.858023688008e+00       1.885759696036e-02        9.441923268568e+00       2.983062442418e+00       6.443007334108e+01  
    7.800000000000e+01   2.312493955802e+02   2.313810474413e+02    0.000000000000e+00     1.316518610809e-01        2.090837755101e+06      1.223092854664e+03    1.841865097277e+00       1.877644347062e-02        9.389770744968e+00       2.982663024838e+00       6.442121272167e+01  
    7.900000000000e+01   2.312146920469e+02   2.313277666204e+02    0.000000000000e+00     1.130745735025e-01        2.165202717236e+06      1.223096157232e+03    1.824771116283e+00       1.866282405931e-02        9.322442434461e+00       2.982226262864e+00       6.441154504797e+01  
    8.000000000000e+01   2.311774681987e+02   2.314918043121e+02    2.173185124889e-01     9.701760088019e-02        2.019238566156e+06      1.223089674925e+03    2.039906213202e+00       1.852240719873e-02        9.242734694484e+00       2.981757002586e+00       6.440117526760e+01  
    8.100000000000e+01   2.311695740061e+02   2.314385234912e+02    0.000000000000e+00     2.689494851218e-01        2.079394577656e+06      1.223092346469e+03    2.038327781554e+00       1.878246063819e-02        9.397797720339e+00       2.981618105414e+00       6.439897611175e+01  
    8.200000000000e+01   2.311542257413e+02   2.313852426704e+02    0.000000000000e+00     2.310169291077e-01        2.143501247569e+06      1.223095193464e+03    2.032605890792e+00       1.900961382614e-02        9.508686298137e+00       2.981429551086e+00       6.439470040833e+01  
    8.300000000000e+01   2.311330441625e+02   2.313319618495e+02    0.000000000000e+00     1.989176870346e-01        2.210699573832e+06      1.223098177759e+03    2.023722727753e+00       1.915936443229e-02        9.578439208806e+00       2.981166171341e+00       6.438879966645e+01  
    8.400000000000e+01   2.311071497058e+02   2.312786810287e+02    0.000000000000e+00     1.715313229093e-01        2.280395727150e+06      1.223101272984e+03    2.012352231991e+00       1.924144060379e-02        9.612734375263e+00       2.980842291604e+00       6.438158601601e+01  
    8.500000000000e+01   2.310773671215e+02   2.312254002078e+02    0.000000000000e+00     1.480330862807e-01        2.352152588089e+06      1.223104459725e+03    1.998989260528e+00       1.926610936267e-02        9.617422774529e+00       2.980468462188e+00       6.437328921510e+01  
    8.600000000000e+01   2.310443274756e+02   2.311721193870e+02    0.000000000000e+00     1.277919113520e-01        2.425635689871e+06      1.223107723130e+03    1.984011429544e+00       1.924280279046e-02        9.597756022580e+00       2.980052760188e+00       6.436408506539e+01  
    8.700000000000e+01   2.310085282737e+02   2.311188385661e+02    0.000000000000e+00     1.103102924935e-01        2.500581356469e+06      1.223111051487e+03    1.967715320850e+00       1.917973838006e-02        9.558215668429e+00       2.979601559093e+00       6.435411216146e+01  
    8.800000000000e+01   2.309703712361e+02   2.313915355140e+02    3.259777687334e-01     9.518650916120e-02        2.244279353023e+06      1.223099669046e+03    2.145123521913e+00       1.908390938718e-02        9.502547850341e+00       2.979120008604e+00       6.434348241419e+01  
    8.900000000000e+01   2.309811439292e+02   2.313382546932e+02    0.000000000000e+00     3.571107639816e-01        2.294541916680e+06      1.223101901220e+03    2.144118385036e+00       1.929512096839e-02        9.624194191344e+00       2.979204006921e+00       6.434648345967e+01  
    9.000000000000e+01   2.309802651079e+02   2.312849738724e+02    0.000000000000e+00     3.047087644130e-01        2.350979783826e+06      1.223104407641e+03    2.138235080539e+00       1.951200361641e-02        9.732768821427e+00       2.979201381925e+00       6.434623863857e+01  
    9.100000000000e+01   2.309706875807e+02   2.312316930515e+02    0.000000000000e+00     2.610054708294e-01        2.412027962905e+06      1.223107118807e+03    2.128708447770e+00       1.967463716091e-02        9.811403365827e+00       2.979087221165e+00       6.434357054112e+01  
    9.200000000000e+01   2.309543089612e+02   2.311784122307e+02    0.000000000000e+00     2.241032694804e-01        2.476680720957e+06      1.223109990053e+03    2.116366321881e+00       1.977640170356e-02        9.857536455963e+00       2.978885791984e+00       6.433900780258e+01  
    9.300000000000e+01   2.309324505447e+02   2.311251314098e+02    0.000000000000e+00     1.926808651161e-01        2.544237771883e+06      1.223112990280e+03    2.101806926719e+00       1.982035615920e-02        9.873526934185e+00       2.978613997876e+00       6.433291850798e+01  
    9.400000000000e+01   2.309060798583e+02   2.310718505890e+02    0.000000000000e+00     1.657707307546e-01        2.614186327185e+06      1.223116096714e+03    2.085480341997e+00       1.981291772234e-02        9.863229893235e+00       2.978284222661e+00       6.432557218996e+01  
    9.500000000000e+01   2.308759336205e+02   2.310185697682e+02    0.000000000000e+00     1.426361476366e-01        2.686135922715e+06      1.223119292015e+03    2.067735404392e+00       1.976126191808e-02        9.830686807758e+00       2.977905899568e+00       6.431717408284e+01  
    9.600000000000e+01   2.308425908261e+02   2.316172444848e+02    6.519555374668e-01     1.226981212359e-01        2.094785045665e+06      1.223093029964e+03    2.727390133520e+00       1.967227433376e-02        9.779641519180e+00       2.977486448423e+00       6.430788548233e+01  
    9.700000000000e+01   2.309020776169e+02   2.315639636639e+02    0.000000000000e+00     6.618860470659e-01        2.119229138038e+06      1.223094115533e+03    2.760701910298e+00       2.084808610364e-02        1.044688301805e+01       2.978120283926e+00       6.432445724977e+01  
    9.800000000000e+01   2.309413569715e+02   2.315106828431e+02    0.000000000000e+00     5.693258715792e-01        2.154383170667e+06      1.223095676733e+03    2.781688724897e+00       2.201511537215e-02        1.103395047554e+01       2.978631940751e+00       6.433539965096e+01  
    9.900000000000e+01   2.309655624371e+02   2.314574020222e+02    0.000000000000e+00     4.918395851252e-01        2.197526365196e+06      1.223097592734e+03    2.793525815859e+00       2.299942750975e-02        1.152403951481e+01       2.978950753385e+00       6.434214278404e+01  
    1.000000000000e+02   2.309779962233e+02   2.314041212014e+02    0.000000000000e+00     4.261249781315e-01        2.246908548011e+06      1.223099785810e+03    2.798271992970e+00       2.380535515319e-02        1.192049457361e+01       2.979118865459e+00       6.434560657507e+01  
    1.010000000000e+02   2.309809572612e+02   2.313508403806e+02    0.000000000000e+00     3.698831193795e-01        2.301311287197e+06      1.223102201850e+03    2.797376574712e+00       2.444933224084e-02        1.223300106664e+01       2.979165626226e+00       6.434643145789e+01  
    1.020000000000e+02   2.309761248655e+02   2.312975595597e+02    0.000000000000e+00     3.214346942519e-01        2.359844546578e+06      1.223104801327e+03    2.791906112929e+00       2.495083800413e-02        1.247252259476e+01       2.979112479717e+00       6.434508525419e+01  
    1.030000000000e+02   2.309647723939e+02   2.312442787389e+02    0.000000000000e+00     2.795063449371e-01        2.421833447269e+06      1.223107554271e+03    2.782671750937e+00       2.532887453160e-02        1.264946837316e+01       2.978975697178e+00       6.434192269464e+01  
    1.040000000000e+02   2.309478953197e+02   2.311909979180e+02    0.000000000000e+00     2.431025983333e-01        2.486750386741e+06      1.223110437250e+03    2.770307147106e+00       2.560070454334e-02        1.277311139301e+01       2.978768006025e+00       6.433722109709e+01  
    1.050000000000e+02   2.309262917704e+02   2.311377170972e+02    0.000000000000e+00     2.114253267921e-01        2.554172358248e+06      1.223113431477e+03    2.755318557935e+00       2.578152940889e-02        1.285149055837e+01       2.978499615992e+00       6.433120280312e+01  
    1.060000000000e+02   2.309006151164e+02   2.310844362763e+02    0.000000000000e+00     1.838211599121e-01        2.623753075373e+06      1.223116521576e+03    2.738118207283e+00       2.588454613167e-02        1.289149227716e+01       2.978178890856e+00       6.432404982794e+01  
    1.070000000000e+02   2.308714094172e+02   2.310311554555e+02    0.000000000000e+00     1.597460383132e-01        2.695204186119e+06      1.223119694739e+03    2.719047183283e+00       2.592113966189e-02        1.289898846027e+01       2.977812799711e+00       6.431591373504e+01  
    1.080000000000e+02   2.308391339952e+02   2.309778746346e+02    0.000000000000e+00     1.387406394335e-01        2.768282249612e+06      1.223122940155e+03    2.698391554762e+00       2.590111201447e-02        1.287898154956e+01       2.977407229998e+00       6.430692248203e+01  
    1.090000000000e+02   2.308041809199e+02   2.309245938138e+02    0.000000000000e+00     1.204128938561e-01        2.842779468187e+06      1.223126248596e+03    2.676393977397e+00       2.583290253807e-02        1.283573781778e+01       2.976967209454e+00       6.429718529119e+01  
    1.100000000000e+02   2.307668877553e+02   2.308713129930e+02    0.000000000000e+00     1.044252376651e-01        2.918516933501e+06      1.223129612117e+03    2.653262229628e+00       2.572378754359e-02        1.277290310675e+01       2.976497069467e+00       6.428679620071e+01  
    1.110000000000e+02   2.307275470767e+02   2.308180321721e+02    0.000000000000e+00     9.048509546661e-02        2.995339582689e+06      1.223133023832e+03    2.629175615774e+00       2.558005059583e-02        1.269360055395e+01       2.976000565908e+00       6.427583671595e+01  
    1.120000000000e+02   2.306864137412e+02   2.321773216825e+02    1.412570331178e+00     7.833761005199e-02        1.632290603584e+06      1.223072490462e+03    4.045672828417e+00       2.540712755298e-02        1.260051196288e+01       2.975480971980e+00       6.426437783476e+01  
    1.130000000000e+02   2.308567105364e+02   2.321240408616e+02    0.000000000000e+00     1.267330325181e+00        1.598005392830e+06      1.223070967847e+03    4.150937497514e+00       2.770290455539e-02        1.391955304175e+01       2.977380789674e+00       6.431181893635e+01  
    1.140000000000e+02   2.309809566000e+02   2.320707600408e+02    0.000000000000e+00     1.089803440737e+00        1.588127069817e+06      1.223070529148e+03    4.222881051519e+00       3.022290749600e-02        1.522668745770e+01       2.978978309849e+00       6.434643127370e+01  
    1.150000000000e+02   2.310734517937e+02   2.320174792199e+02    0.000000000000e+00     9.440274262904e-01        1.595076706593e+06      1.223070837783e+03    4.271982906211e+00       3.248003238080e-02        1.638249522724e+01       2.980171071320e+00       6.437219848719e+01  
    1.160000000000e+02   2.311424010398e+02   2.319641983991e+02    0.000000000000e+00     8.217973593092e-01        1.614505695716e+06      1.223071700630e+03    4.304229719506e+00       3.441163799771e-02        1.735872721954e+01       2.981063399503e+00       6.439140629546e+01  
    1.170000000000e+02   2.311930943071e+02   2.319109175783e+02    0.000000000000e+00     7.178232711183e-01        1.643610352378e+06      1.223072993175e+03    4.323520455096e+00       3.602370633533e-02        1.816288983573e+01       2.981722582927e+00       6.440552837241e+01  
    1.180000000000e+02   2.312291722695e+02   2.318576367574e+02    0.000000000000e+00     6.284644879048e-01        1.680461122821e+06      1.223074629728e+03    4.332559723338e+00       3.734512444948e-02        1.881331638786e+01       2.982194943353e+00       6.441557893312e+01  
    1.190000000000e+02   2.312532638917e+02   2.318043559366e+02    0.000000000000e+00     5.510920448170e-01        1.723664652028e+06      1.223076548408e+03    4.333306889141e+00       3.841039320918e-02        1.933022680672e+01       2.982513947728e+00       6.442229035183e+01  
    1.200000000000e+02   2.312673420742e+02   2.317510751157e+02    0.000000000000e+00     4.837330414938e-01        1.772175304765e+06      1.223078702779e+03    4.327231060684e+00       3.925307794335e-02        1.973257719127e+01       2.982704725530e+00       6.442621223706e+01  
    1.210000000000e+02   2.312729351990e+02   2.316977942949e+02    0.000000000000e+00     4.248590958471e-01        1.825183037616e+06      1.223081056867e+03    4.315465876651e+00       3.990354107617e-02        2.003710313705e+01       2.982786761623e+00       6.442777036387e+01  
    1.220000000000e+02   2.312712591312e+02   2.316445134740e+02    0.000000000000e+00     3.732543428295e-01        1.882043442567e+06      1.223083582053e+03    4.298907876313e+00       4.038839025420e-02        2.025820316263e+01       2.982775571798e+00       6.442730344666e+01  
    1.230000000000e+02   2.312633028085e+02   2.315912326532e+02    0.000000000000e+00     3.279298447128e-01        1.942232384796e+06      1.223086255060e+03    4.278281275575e+00       4.073061149073e-02        2.040812892805e+01       2.982683784526e+00       6.442508698266e+01  
    1.240000000000e+02   2.312498855568e+02   2.315379518323e+02    0.000000000000e+00     2.880662755253e-01        2.005315617807e+06      1.223089056603e+03    4.254181893390e+00       4.094995472658e-02        2.049726711680e+01       2.982521871826e+00       6.442134921885e+01  
    1.250000000000e+02   2.312316965677e+02   2.314846710115e+02    0.000000000000e+00     2.529744438014e-01        2.070927872335e+06      1.223091970461e+03    4.227107702353e+00       4.106337738722e-02        2.053442636745e+01       2.982298651133e+00       6.441628214945e+01  
    1.260000000000e+02   2.312093227892e+02   2.314313901907e+02    0.000000000000e+00     2.220674015165e-01        2.138758065128e+06      1.223094982818e+03    4.197480557507e+00       4.108546242887e-02        2.052709668636e+01       2.982021636880e+00       6.441004928581e+01  
    1.270000000000e+02   2.311832691035e+02   2.313781093699e+02    0.000000000000e+00     1.948402663384e-01        2.208538609877e+06      1.223098081790e+03    4.165661967056e+00       4.102878939764e-02        2.048167172390e+01       2.981697297535e+00       6.440279127755e+01  
    1.280000000000e+02   2.311539732587e+02   2.319767840865e+02    6.519555374668e-01     1.708552902672e-01        1.615042848880e+06      1.223071724485e+03    4.890787747126e+00       4.090425110285e-02        2.040363396147e+01       2.981331245326e+00       6.439463007200e+01  
    1.290000000000e+02   2.312154245129e+02   2.319235032656e+02    0.000000000000e+00     7.080787527177e-01        1.638445773662e+06      1.223072763815e+03    4.913108183181e+00       4.217421208315e-02        2.112166831783e+01       2.981987801144e+00       6.441174909758e+01  
    1.300000000000e+02   2.312571199418e+02   2.318702224448e+02    0.000000000000e+00     6.131025029382e-01        1.672319285435e+06      1.223074268147e+03    4.921887660279e+00       4.340677791459e-02        2.173187302032e+01       2.982531426693e+00       6.442336456619e+01  
    1.310000000000e+02   2.312839483537e+02   2.318169416239e+02    0.000000000000e+00     5.329932702569e-01        1.714072315194e+06      1.223076122410e+03    4.920483624334e+00       4.441253539207e-02        2.222413006428e+01       2.982884933962e+00       6.443083839687e+01  
    1.320000000000e+02   2.312990749228e+02   2.317636608031e+02    0.000000000000e+00     4.645858803016e-01        1.762027322747e+06      1.223078252105e+03    4.911092719007e+00       4.520384754344e-02        2.260561593115e+01       2.983088696742e+00       6.443505234054e+01  
    1.330000000000e+02   2.313047174422e+02   2.317103799822e+02    0.000000000000e+00     4.056625400455e-01        1.815008878488e+06      1.223080605030e+03    4.895278270922e+00       4.580264882269e-02        2.288861286584e+01       2.983171013559e+00       6.443662422764e+01  
    1.340000000000e+02   2.313025058677e+02   2.316570991614e+02    0.000000000000e+00     3.545932936626e-01        1.872153103975e+06      1.223083142820e+03    4.874205082861e+00       4.623258132993e-02        2.308604888932e+01       2.983152687068e+00       6.443600812957e+01  
    1.350000000000e+02   2.312936832118e+02   2.316038183406e+02    0.000000000000e+00     3.101351287417e-01        1.932801201001e+06      1.223085836218e+03    4.848770995070e+00       4.651601979836e-02        2.320993080529e+01       2.983049591677e+00       6.443355032338e+01  
    1.360000000000e+02   2.312792264132e+02   2.318765152884e+02    3.259777687334e-01     2.713111065238e-01        1.663938069936e+06      1.223073895935e+03    5.126243013575e+00       4.667308250029e-02        2.327089133198e+01       2.982874210347e+00       6.442952296367e+01  
    1.370000000000e+02   2.313087665551e+02   2.318232344677e+02    0.000000000000e+00     5.144679125840e-01        1.704253886286e+06      1.223075686371e+03    5.118816573840e+00       4.726511014209e-02        2.358382678662e+01       2.983196744186e+00       6.443775222524e+01  
    1.380000000000e+02   2.313249299564e+02   2.317699536468e+02    0.000000000000e+00     4.450236903944e-01        1.751659372850e+06      1.223077791661e+03    5.103413482567e+00       4.777211902997e-02        2.382527344371e+01       2.983414375300e+00       6.444225500853e+01  
    1.390000000000e+02   2.313307228909e+02   2.317166728259e+02    0.000000000000e+00     3.859499350683e-01        1.804561206008e+06      1.223080141046e+03    5.081821490294e+00       4.812988916990e-02        2.399049251861e+01       2.983499143103e+00       6.444386879811e+01  
    1.400000000000e+02   2.313281571683e+02   2.316633920051e+02    0.000000000000e+00     3.352348368250e-01        1.861893127841e+06      1.223082687172e+03    5.055275524854e+00       4.834813724323e-02        2.408495083291e+01       2.983476746911e+00       6.444315404181e+01  
    1.410000000000e+02   2.313186853919e+02   2.316101111843e+02    0.000000000000e+00     2.914257923880e-01        1.922885261331e+06      1.223085395849e+03    5.024693193503e+00       4.844209295144e-02        2.411697167365e+01       2.983365750104e+00       6.444051540433e+01  
    1.420000000000e+02   2.313034066201e+02   2.315568303634e+02    0.000000000000e+00     2.534237433409e-01        1.986955101887e+06      1.223088241207e+03    4.990784393078e+00       4.842782153761e-02        2.409513690494e+01       2.983180205415e+00       6.443625906020e+01  
    1.430000000000e+02   2.312831823869e+02   2.315035495426e+02    0.000000000000e+00     2.203671556972e-01        2.053646034554e+06      1.223091202970e+03    4.954114788499e+00       4.832045238559e-02        2.402738449296e+01       2.982931132973e+00       6.443062501464e+01  
    1.440000000000e+02   2.312587071533e+02   2.316675872342e+02    2.173185124889e-01     1.915615684156e-01        1.900925115444e+06      1.223084420593e+03    5.189304593740e+00       4.813359847554e-02        2.392075199618e+01       2.982627423074e+00       6.442380672989e+01  
    1.450000000000e+02   2.312609929603e+02   2.316143064134e+02    0.000000000000e+00     3.533134530786e-01        1.955685728085e+06      1.223086852526e+03    5.167669622340e+00       4.838449851462e-02        2.407632783804e+01       2.982619070643e+00       6.442444350760e+01  
    1.460000000000e+02   2.312548775788e+02   2.315610255925e+02    0.000000000000e+00     3.061480137316e-01        2.014898968878e+06      1.223089482202e+03    5.140557441800e+00       4.856321320901e-02        2.415980949709e+01       2.982550759977e+00       6.442273989107e+01  
